profile,run_id,itnum,ncpu,ngpu,function,time_ms
profile,12432898,4,10,0,find_qtl,34232.584
profile,12432898,4,10,0,constructX,4921.482
profile,12432898,4,10,0,calc_extBIC,1855.677
profile,12432898,4,10,0,calcVC,1081.796
profile,12432898,3,10,0,find_qtl,33763.337
profile,12432898,3,10,0,constructX,4891.135
profile,12432898,3,10,0,calc_extBIC,1794.312
profile,12432898,3,10,0,calcVC,1101.173
profile,12432898,2,10,0,find_qtl,34283.615
profile,12432898,2,10,0,constructX,4911.189
profile,12432898,2,10,0,calc_extBIC,1923.218
profile,12432898,2,10,0,calcVC,1223.806
profile,12432898,1,10,0,invMMt,179.748
profile,12432898,1,10,0,find_qtl,34728.082
