profile,run_id,itnum,ncpu,ngpu,function,time_ms
profile,12676492,4,2,2,calc_extBIC,2569.722
profile,12676492,4,2,2,calcVC,1789.39
profile,12676492,3,2,2,find_qtl,32820.045
profile,12676492,3,2,2,constructX,4943.601
profile,12676492,3,2,2,calc_extBIC,2546.394
profile,12676492,3,2,2,calcVC,1699.357
profile,12676492,2,2,2,find_qtl,32949.492
profile,12676492,2,2,2,constructX,5225.198
profile,12676492,2,2,2,calc_extBIC,2644.18
profile,12676492,2,2,2,calcVC,1953.338
profile,12676492,1,2,2,invMMt,406.642
profile,12676492,1,2,2,find_qtl,34500.922
profile,12676492,1,2,2,constructX,0.122
profile,12676492,1,2,2,calc_extBIC,2500.048
profile,12676492,1,2,2,calcVC,2061.142
profile,12676492,1,2,2,calcMMt,9700.196
profile,12676491,4,1,2,find_qtl,32209.557
profile,12676491,4,1,2,constructX,4564.865
profile,12676491,4,1,2,calc_extBIC,3082.587
profile,12676491,4,1,2,calcVC,1677.093
profile,12676491,3,1,2,find_qtl,32411.228
profile,12676491,3,1,2,constructX,4561.415
profile,12676491,3,1,2,calc_extBIC,3048.836
profile,12676491,3,1,2,calcVC,1675.334
profile,12676491,2,1,2,find_qtl,32385.115
profile,12676491,2,1,2,constructX,4569.42
profile,12676491,2,1,2,calc_extBIC,3137.843
profile,12676491,2,1,2,calcVC,1837.013
profile,12676491,1,1,2,invMMt,359.376
profile,12676491,1,1,2,find_qtl,33157.36
profile,12676491,1,1,2,constructX,0.086
profile,12676491,1,1,2,calc_extBIC,3139.056
profile,12676491,1,1,2,calcVC,2195.562
profile,12676491,1,1,2,calcMMt,9394.414
profile,12676488,4,14,2,find_qtl,29419.514
profile,12676488,4,14,2,constructX,4625.71
profile,12676488,4,14,2,calc_extBIC,1757.502
profile,12676488,4,14,2,calcVC,985.285
profile,12676488,3,14,2,find_qtl,29516.016
profile,12676488,3,14,2,constructX,4631.804
profile,12676488,3,14,2,calc_extBIC,1749.069
profile,12676488,3,14,2,calcVC,996.262
profile,12676488,2,14,2,find_qtl,29352.554
profile,12676488,2,14,2,constructX,4641.6
profile,12676488,2,14,2,calc_extBIC,1824.649
profile,12676488,2,14,2,calcVC,1145.237
profile,12676488,1,14,2,invMMt,181.033
profile,12676488,1,14,2,find_qtl,30080.907
profile,12676488,1,14,2,constructX,0.081
profile,12676488,1,14,2,calc_extBIC,1774.538
profile,12676488,1,14,2,calcVC,1388.711
profile,12676488,1,14,2,calcMMt,9273.382
profile,12676487,4,12,2,find_qtl,30835.824
profile,12676487,4,12,2,constructX,4706.551
profile,12676487,4,12,2,calc_extBIC,1875.528
profile,12676487,4,12,2,calcVC,1094.48
profile,12676487,3,12,2,find_qtl,29942.052
profile,12676487,3,12,2,constructX,4592.063
profile,12676487,3,12,2,calc_extBIC,1800.927
profile,12676487,3,12,2,calcVC,1053.947
profile,12676487,2,12,2,find_qtl,29657.928
profile,12676487,2,12,2,constructX,4601.593
profile,12676487,2,12,2,calc_extBIC,1953.362
profile,12676487,2,12,2,calcVC,1202.27
profile,12676487,1,12,2,invMMt,166.005
profile,12676487,1,12,2,find_qtl,30322.973
profile,12676487,1,12,2,constructX,0.079
profile,12676487,1,12,2,calc_extBIC,1915.552
profile,12676487,1,12,2,calcVC,1402.249
profile,12676487,1,12,2,calcMMt,9041.149
profile,12676486,4,10,2,find_qtl,29306.06
profile,12676486,4,10,2,constructX,4675.566
profile,12676486,4,10,2,calc_extBIC,1758.225
profile,12676486,4,10,2,calcVC,979.55
profile,12676486,3,10,2,find_qtl,29574.177
profile,12676486,3,10,2,constructX,4764.197
profile,12676486,3,10,2,calc_extBIC,1763.281
profile,12676486,3,10,2,calcVC,1003.904
profile,12676486,2,10,2,find_qtl,29331.057
profile,12676486,2,10,2,constructX,4675.927
profile,12676486,2,10,2,calc_extBIC,1818.376
profile,12676486,2,10,2,calcVC,1128.563
profile,12676486,1,10,2,invMMt,168.677
profile,12676486,1,10,2,find_qtl,29949.329
profile,12676486,1,10,2,constructX,0.071
profile,12676486,1,10,2,calc_extBIC,1791.456
profile,12676486,1,10,2,calcVC,1338.049
profile,12676486,1,10,2,calcMMt,9096.406
profile,12676485,4,8,2,find_qtl,33107.888
profile,12676485,4,8,2,constructX,5197.627
profile,12676485,4,8,2,calc_extBIC,1908.679
profile,12676485,4,8,2,calcVC,1199.442
profile,12676485,3,8,2,find_qtl,32923.269
profile,12676485,3,8,2,constructX,4926.644
profile,12676485,3,8,2,calc_extBIC,1867.182
profile,12676485,3,8,2,calcVC,1196.802
profile,12676485,2,8,2,find_qtl,31804.744
profile,12676485,2,8,2,constructX,4916.117
profile,12676485,2,8,2,calc_extBIC,2047.455
profile,12676485,2,8,2,calcVC,1365.129
profile,12676485,1,8,2,invMMt,251.699
profile,12676485,1,8,2,find_qtl,31712.422
profile,12676485,1,8,2,constructX,0.111
